date,title
2022/01/15,台積電法說報佳音、鮑爾最新談話、金控去年獲利飆高 本周大事回顧
2022/01/15,〈熱門股〉外資力挺法說上演驚奇秀 台積電市值重回17兆元寫近一年新高
2022/01/16,台積電超車輝達重奪半導體王寶座 躍升全球市值第八大
2022/01/17,〈台股盤後〉台積電領軍半導體族群向上 收盤漲122點
2022/01/17,〈本土疫情再起〉台積電、聯電啟動分組上班 全面禁止訪客入廠
2022/01/17,〈焦點股〉台積電、聯發科聯手攻高 IC設計、製造、封測群情激昂
2022/01/17,台積電衝上685元新天價 市值達17.76兆元雙創新高
2022/01/18,台積電擴大高效運算採用磷酸鋰鐵電池 儲盈可望受惠
2022/01/18,台積電回吐前兩日漲幅 單日市值縮水5445億元
2022/01/18,〈台股盤中〉台積電壓盤 電子、金融權值撐腰 平盤附近震盪
2022/01/18,〈台股盤前要聞〉村田染疫國巨受惠大、台積電再創新天價 今日必看財經新聞
2022/01/19,〈焦點股〉台積電擴大採用鋰鐵電池 2檔概念股直奔漲停
2022/01/20,談遭台積電超車 英特爾CEO：正超前進度迎頭趕上
2022/01/22,台積電股價締新猷、外銷訂單攀峰、本土疫情升溫 本周大事回顧
2022/01/24,〈本土疫情再起〉升級防疫措施 台積電今日起啟動居家、異地辦公
2022/01/25,台積電赴日設廠 索尼集團已啟動投資
2022/02/02,〈觀察〉台積電一手扶植本土化學品供應鏈 傳英特爾有意來取經
2022/02/05,〈虎年景氣展望前瞻〉台積電3奈米罕見兩地量產 耗材供應鏈營運吞補丸
2022/02/05,英特爾力拼超車台積電 專家直指企業文化轉型難題
2022/02/06,金虎年開紅盤、台積電1月營收、電子科技廠法說 本周大事預告
2022/02/07,新舊勞退基金都愛護國神山 去年底持股台積電比重皆逾2成
2022/02/07,大摩認錯翻多喊買台積電 三大優勢2024年營運將海闊天空
2022/02/08,〈英特爾拚晶圓代工〉從各面向卯足全力衝刺 步步進逼台積電意圖濃厚
2022/02/08,〈英特爾拚晶圓代工〉仿效台積電組生態系 台IP三雄笑納新成長曲線
2022/02/08,權王開年市值掉2000億元 劉坤錫喊今年選大盤不如選台積電
2022/02/08,〈台股盤前要聞〉大摩喊買台積電、永豐實衛生紙漲價 今日必看財經新聞
2022/02/09,〈台股盤中〉台積電領電子股表態+航運續強 指數連過兩關
2022/02/10,漲價效益發威 台積電1月營收1721億元 續締新猷
2022/02/11,〈台股盤前要聞〉NAND看漲助攻台模組廠、台積電1月營收創高 今日必看財經新聞
2022/02/12,台積電元月營收創高、台出口報佳績、俄烏情勢升溫 本周大事回顧
2022/02/14,台積電擴廠有譜 政院核定中科台中園區擴建2期籌設計畫
2022/02/14,英特爾擴大投資追趕台積電 陸行之：不如來台設廠降成本
2022/02/15,〈台積電董事會〉明起買回自家股票1387張 每股價格444至960元
2022/02/15,〈台積電董事會〉去年Q4盈餘擬配息2.75元 再發32.6億美元內公司債
2022/02/15,〈台積電董事會〉去年員工分紅總額逾712億元 創新高
2022/02/15,台積電熊本廠將新增製程與產能 Denso取得逾10%股權
2022/02/15,日經：台積電亞利桑那新廠的設備遷入將延後3至6個月
2022/02/15,台積電首開政治學博士職缺 研究美中台關係、分析政治經濟
2022/02/15,〈專利排行榜出爐〉台積電申請數連六年奪冠 鴻海退出前十大
2022/02/15,日媒：汽車零件大廠DENSO將參與台積電熊本廠投資計畫
2022/02/16,〈台股盤後〉「烏」雲散去 台積電領漲收復萬八
2022/02/16,亞利桑那州廠傳進度延宕 台積電重申生產時程不變
2022/02/16,〈觀察〉地緣政治盤根錯節 台積電處衝突前線成最大課題
2022/02/17,高通棄三星重回台積電4奈米懷抱 新旗艦晶片可望提前出貨
2022/02/18,台積電已投入超過3億元 買回522張股票
2022/02/18,〈英特爾拚晶圓代工〉宣示2025年重回領先地位 PK台積電
2022/02/19,俄烏情勢再升溫、台積電董事會、英特爾買高塔 本周大事回顧
2022/02/20,台積電超車輝達登半導體市值王 躍居全球第八大
2022/02/21,蘋果擴大自研晶片 台積電大啖蘋單
2022/02/21,〈台股盤前要聞〉CDMO台廠迎國際藥廠轉單、台積電市值超車輝達 今日必看財經新聞
2022/02/22,爭奪台積電5奈米產能 輝達已支付逾百億美元預付款
2022/02/23,台積電已斥近6.6億元 買回1041張股票
2022/02/23,高通繼4奈米棄守三星後 傳3奈米AP只找台積電
2022/02/23,高通繼4奈米棄守三星後 傳3奈米AP只找台積電
2022/02/23,高通繼4奈米棄守三星後 傳3奈米AP只找台積電
2022/02/23,高通繼4奈米棄守三星後 傳3奈米AP只找台積電
2022/02/24,〈俄烏衝突〉台積電回測600元 單日市值蒸發逾5445億元、跌破16兆元
2022/02/24,〈百大創新機構〉台積電、聯發科重返百大 四企業首入榜
2022/02/25,台積電股份買回計劃執行完畢 共斥8.71億元
2022/02/26,〈熱門股〉外資大舉提款 台積電回測年線單周市值蒸發逾8557億元
2022/02/27,台積電研發大將：半導體短缺情況2-3年後才能解決
2022/03/01,台積電日本熊本廠釋最新進度 預計Q2動工
2022/03/01,〈竹科跳電〉台積電確認影響中 力積電仍在查明原因
2022/03/01,2月權證交易金額微降 台積電、航運包辦前10大標的
2022/03/02,土洋聯手敲進中鋼逾3萬張 外資續賣台積電
2022/03/02,92%新鮮人想先就業 台積電、長榮、國泰金登夢幻企業榜首
2022/03/03,外資連二賣 續調節台積電1.6萬張提款近百億元
2022/03/03,英特爾攜手台積電、三星等大廠 共組開放式小晶片聯盟
2022/03/03,OPPO：自研晶片已向台積電下單千萬顆
2022/03/03,〈303全台大停電〉台積電未停電、壓降影響確認中 聯電影響可控
2022/03/04,外資提款台積電263億 占賣超金額六成 5檔金控股也遭狙擊
2022/03/04,台積電創近3個月新低 市值滑落至15.35兆元
2022/03/05,〈企業徵才〉台積電今年徵才超過8000人 碩士畢業工程師年薪上看200萬元
2022/03/06,蘋果春季發表會、台積電2月營收、進出口統計 本周大事預告
2022/03/06,台積電日本熊本廠 瑞薩可望擴大28奈米MCU外包
2022/03/07,台積電跳水重挫逾3% 市值跌破15兆元
2022/03/08,外資今再提款台積電257億元 反手加碼面板雙虎、長榮航
2022/03/09,外資急兌現 連13日狂賣台積電 累計提款2288億元
2022/03/09,蘋果M1 Ultra頂級晶片吸睛 台積電為最大受惠者
2022/03/09,蘋果穩居台積電最大客戶 去年貢獻營收逾4000億元、年增2成
2022/03/10,傳今年調薪幅度8% 台積電：目前還未公開數字
2022/03/10,台積電600元以下，可以閉著眼買進嗎？
2022/03/10,台積電2月營收1469億元 月減14.7% 創歷年同期新高
2022/03/10,〈台股盤前要聞〉台積電啖蘋果晶片大單、亞力不斷電系統獲追單 今日必看財經新聞
2022/03/11,〈台股盤前要聞〉台積電寫最強2月營收、和碩Q2 NB出貨看增3成 今日必看財經新聞
2022/03/12,蘋果春季發表會、台積電2月營收寫同期高、出口連20紅 本周大事回顧
2022/03/13,Fed決策會議、台積電除息秀、權值大咖法說 本周大事預告
2022/03/14,iPhone 14系列傳處理器不同 台積電仍為最大受惠者
2022/03/15,〈三星衝刺晶圓代工〉加速追趕台積電 成立封測中心提高後段製程競爭力
2022/03/15,台積電等3檔個股明除息 指數開盤估蒸發23.51點
2022/03/16,不畏外資連十七賣 台積電開盤秒填息
2022/03/17,外資回補台積電逾2萬張、終止連18賣 操作面板雙虎不同調
2022/03/18,因應新建擴建廠需求 台積電再發債142億元
2022/03/18,台積電熊本廠人才需求孔急 當地產官學界開會商討對策
2022/03/20,〈觀察〉台積電竹南廠Q3量產 業界緊盯3D封裝市場反應
2022/03/20,看好營運前景 台積電7位副總2月加碼自家持股
2022/03/22,輝達傳GTC將發表Hopper架構GPU 台積電5奈米助陣
2022/03/23,〈台積電拚減碳〉中科零廢中心明年啟用 將在北、南部增設
2022/03/23,〈台積電拚減碳〉何麗梅：平均投入年營收1-2%在ESG專案
2022/03/23,〈台積電拚減碳〉何麗梅：台積電是節電大戶 節電量是用電的4倍
2022/03/23,〈323強震〉台積電、聯電部分機台啟動防震機制 對營運無顯著影響
2022/03/24,證交所緊盯10家外資出具台積電報告 金管會澄清為例行查核
2022/03/25,台積電首發連結ESG限制新股 魏哲家獲236張市值約1.4億元
2022/03/27,〈上海封城〉台積電：目前不影響上海廠生產
2022/03/28,楠梓產業園區環評初審通過 台積電：樂見結果
2022/03/28,台積電甜蜜點未到 資金持續轉進升息受惠股？
2022/03/29,何麗梅夫妻各贈一雙兒女170張台積電股票 市值約2億元
2022/03/29,台積電、三星爭取美520億美元晶片補助 陸行之提三點看法
2022/03/29,台積電供應鏈在地化邁大步 中砂、光洋科進入3奈米先發
2022/03/30,台積電大復活？這3檔受惠股你不可不知
2022/03/30,〈劉德音開講〉示警中國封城影響消費需求 台積電今年資本支出、展望不變
2022/03/30,台積電：2030年再生水使用比例將達60%
2022/03/31,台積電攜手設備商開發智能系統 列先進封測廠測試機台標準設計
2022/03/31,〈台股盤前要聞〉國巨利基產品需求旺、台積電今年展望不變 今日必看財經新聞
2022/04/01,本土疫情升溫 台積電超前部署明起分組分流辦公
2022/04/03,3M比利時半導體冷卻劑廠受限環保法規加嚴 台積電：預期無影響
2022/04/03,台積電/鴻海3月營收、進出口統計 本周大事預告
2022/04/03,3M比利時半導體冷卻劑廠部分產品暫時停產 三星、台積電貨源恐斷
2022/04/05,淨零碳排涵蓋氫能 台積電可望扮演採購領頭羊
2022/04/05,英特爾CEO將訪台積電 會晤台、日供應商
2022/04/06,大立光4/14召開法說會強碰台積電 法人關注三大重點
2022/04/06,台積電、高價股殺盤 台股跌逾200點 摜破月線
2022/04/07,〈台股盤中〉金融股逆紅PK台積電領跌 大盤跌百點、失守雙線
2022/04/08,台積電Q1突破財測高標 下週法說會關注重點彙整
2022/04/08,台積電3月營收衝次高 首季4910.76億元飛越財測再寫新高
2022/04/09,台積電Q1營收締新猷、3月出口連21紅、長榮國際變天 本周大事回顧
2022/04/10,台積電投資先進腳步不停歇 設備廠上半年訂單旺
2022/04/10,台積電法說、台塑四寶Q1營收、亞太電股臨會 本周大事預告
2022/04/12,萬海也抄台積電的底 近7個月購入562張 均價581.56元
2022/04/12,〈力積電法說〉下半年毛利率再向上 直逼台積電
2022/04/12,〈台股盤後〉台積電甩尾翻黑 指數失守萬七
2022/04/12,台積電高雄環評闖關 可寧衛第四區整治今年估貢獻營收25億元
2022/04/12,楠梓產業園區開發環評過關 台積電高雄設廠邁大步
2022/04/14,〈台積電法說〉費半走跌壓抑 台積電ADR早盤開高走低
2022/04/14,〈台積電法說〉Q2毛利率衝58%、2奈米拚量產、HPC營收比重攀 一文看懂九大重點
2022/04/14,〈台積電法說〉HPC時代來臨 Q1營收比重首度超越手機
2022/04/14,〈台積電法說〉魏哲家：景氣上上下下 擴產計畫不變
2022/04/14,台積電法說會重點彙整
2022/04/14,〈台積電法說〉HPC、車用需求超旺 今年營收成長有機會超標
2022/04/14,〈台積電法說〉魏哲家：定價非短期、投機性 景氣反轉也不會降價
2022/04/14,〈台積電法說〉魏哲家：與設備供應商緊密合作 不影響今年擴產計畫
2022/04/14,〈台積電法說〉2奈米研發照進度 最快2025年下半年量產
2022/04/14,〈台積電法說〉Q2營收估季增最多3.5%續創高 毛利率高標衝上58%
2022/04/14,〈台積電法說〉Q1純益2027億元 每股賺7.82元 均寫新高
2022/04/15,外資口是心非 大賣後的台積電能買嗎？
2022/04/15,台積電後市九大外資多空看法不一 五家調降對戰三家調升
2022/04/15,〈台股盤中〉台積電領電子股壓盤 重挫逾200點回測萬七
2022/04/15,台積電法說釋出良好展望 本日表現將左右近期台股盤勢
2022/04/15,〈美股盤後〉馬斯克出手推特震盪 台積電ADR跌逾3% 四大指數盡墨
2022/04/15,〈台股盤前要聞〉台積電Q2營收續創高、大立光Q2展望保守 今日必看財經新聞
2022/04/16,台積電法說、長榮經營權之爭、Fed理事最新談話 本周大事回顧
2022/04/17,〈上海封城〉上海666家復工「白名單」 台積電、日月光、特斯拉入列
2022/04/18,外資連3賣台積電 大買東鹼、華新等漲價題材個股
2022/04/18,〈上海封城〉第一階段復產 特斯拉、台積電等大廠復工名單一次看
2022/04/19,台積電子公司JASM 於日本熊本完成「立地協定」簽訂儀式
2022/04/19,台積電再生水廠工程爆疫情 外包商2員工確診
2022/04/19,台積電法說亮眼但市場不買單 到底市場在乎什麼呢？
2022/04/20,台積電近年研發經費平均為營收的8% 去年達1250億元
2022/04/20,台積電竹科2奈米廠新進展 將展開整地作業
2022/04/20,台積電亞利桑那子公司 完成35億美元公司債定價
2022/04/22,0050、0056定期定額戶數3月創新高 遙遙領先台積電存股
2022/04/22,三大法人同步買超海空運股 外資再提款台積電91億元
2022/04/25,半導體產業人才荒 台積電射三箭留才
2022/04/25,台積電2奈米首發客戶 傳仍是蘋果與英特爾
2022/04/25,外資兩面手法操作台積電 證交所澄清僅2家有自營部位、查無不法
2022/04/25,〈台股盤中〉股匯雙殺 台積電領跌大盤跳水逾400點創今年新低
2022/04/27,台積電本周市值蒸發逾8000億元 跌出全球前十大
2022/04/28,調薪幅度引爭議 台積電：多數員工調5-10%
2022/04/29,〈台股盤後〉台積電、航海王領軍大漲172點 單月重挫逾1100點
2022/04/29,台積電推動光阻供應鏈在地化 年產值逾10億元
2022/04/29,台積電續居發明專利申請冠軍 Q1申請723件再創單季新高
2022/04/29,台積電市值重返全球前十強 再登第九大
2022/04/30,〈熱門股〉台積電市值跌破14兆元 單周蒸發超過5100億元
2022/05/04,超微報喜上調全年財測 台積電同受惠
2022/05/04,台積電力推光阻在地化 永光成大贏家
2022/05/05,上市櫃公司去年營業利益突破2兆元大關 台積電居首
2022/05/08,台積電營收、鴻海法說、4月進出口統計 本周大事預告
2022/05/09,外資主要賣超金控股 提款台積電近44億元
2022/05/09,規模6.1地震 台積電、聯電生產未受影響
2022/05/10,外資再賣台積電逾8000張 回補面板雙虎破2萬張
2022/05/10,台積電通知客戶 明年晶圓代工再漲價約6%
2022/05/10,〈台積電董事會〉Q1擬配息2.75元 9/15除息
2022/05/10,〈台積電董事會〉啟動全球員工購股計畫 提供15%補助金
2022/05/10,台積電4月營收1725.61億元 月增0.3% 再創新高
2022/05/11,台積電今年二度發綠債 總金額61億元
2022/05/11,台積電Q1配息持平 傳明年Q1全面調漲報價
2022/05/11,〈台股盤前要聞〉台積電明年漲價6%、聯發科4月營收登次高 今日必看財經新聞
2022/05/12,台積電明年再度漲價 美系外資樂看毛利率前景
2022/05/12,外資連五賣 調節台積電逾萬張、加碼面板雙虎
2022/05/14,台積電再漲價、央行第5波打炒房、科技大廠法說 本周大事回顧
2022/05/17,美系外資喊多台積電 目標價衝上912元
2022/05/19,〈崇越法說〉配合台積電新設日本子公司 預告將前往馬來西亞設點
2022/05/20,台積電董座劉德音 二度出任WSC全球主席
2022/05/20,傳評估新加坡設廠 台積電：目前沒有具體計畫
2022/05/21,〈熱門股〉台積電市值單周增近5000億元 周K終止連六黑
2022/05/23,〈台北國際電腦展〉超微新PC處理器 首款採台積電5奈米製程打造
2022/05/24,〈台北國際電腦展〉恩智浦採台積電5奈米製程 打造新一代車用處理器
2022/05/26,〈采鈺轉上市〉台積電：對采鈺有更高期待 目前沒有進一步釋股規劃
2022/05/30,台積電單日市值激增4400億元 重返14兆元大關
2022/05/30,〈台股盤中〉台積電、聯發科帶頭衝 台股強漲站回16500點
2022/05/31,台積電全球專利申請數逾7.5萬件 國內連六年居冠
2022/05/31,台積電改裝無塵室外氣空調箱 節電1.49億度
2022/06/04,〈觀察〉擴產、衝先進製程還不夠 三星、英特爾頻出招追趕台積電
2022/06/05,三星晶圓代工高層大洗牌 拚3奈米製程較勁台積電
2022/06/05,5月進出口統計、台積電營收、超級股東會 本周大事預告
2022/06/07,德國磋商設廠停滯不前 台積電傳評估義大利建廠
2022/06/08,〈台積電股東會〉營收展望、配息政策與海外設廠 一文看懂九大重點
2022/06/08,〈台積電股東會〉劉德音：不擔心缺電 因應跳電將增備用發電機
2022/06/08,〈台積電股東會〉談歐洲設廠 劉德音：持續評估尚無具體方案
2022/06/08,〈台積電股東會〉談美日韓合作 劉德音：不認為是威脅
2022/06/08,〈台積電股東會〉季配息何時提高？劉德音揭露時間點
2022/06/08,〈台積電股東會〉明年資本支出將逾400億美元 3年千億美元投資可望超標
2022/06/08,〈台積電股東會〉劉德音：今年產能利用率相當滿 正與客戶討論明年需求
2022/06/08,〈台積電股東會〉劉德音：今年營收預期成長30% 已準備好迎接未來幾年挑戰
2022/06/08,〈台股盤前要聞〉台積電傳評估赴義建廠、歐盟充電頭統一規格 今日必看財經新聞
2022/06/09,〈台股盤前要聞〉台積電今年營收估增3成、健策未來2年訂單無虞 今日必看財經新聞
2022/06/10,外資反手調節台積電 內外資齊捧金像電買超逾2萬張
2022/06/10,OTC不甩CPI持續攻 全力鎖定台積電大聯盟和車用零組件
2022/06/10,台積電5月營收衝上1857億元 連兩月改寫新高
2022/06/10,台積電市值今年來蒸發1000億美元 多頭分析師抱屈估將大漲50%
2022/06/12,DENSO考慮分拆晶片業務 台積電可望受惠
2022/06/12,台積電除息、央行理監事會、金融股超級股東會 本周大事預告
2022/06/13,台積電今年遭外資調節67.5萬張 市值降至13.38兆元
2022/06/15,外資賣台積電不手軟 今年提款近4千億 土洋續對做
2022/06/15,台積電等個股16日除息 大盤估約蒸發30.25點
2022/06/15,美日拚2025年生產2奈米 台積電：良率數據不錯不擔心
2022/06/15,工研院攜手台積電 開發前瞻磁性記憶體技術
2022/06/16,AR眼鏡新星Kura攜手台積電開發驅動IC 搶元宇宙商機
2022/06/16,台積電等半導體協會成員聯名發信 力促通過半導體補助法案
2022/06/16,三星李在鎔訪ASML取得額外EUV設備 追趕台積電
2022/06/16,〈台股盤中〉台積電填息領軍帶頭大盤反彈 追價保守開高走低
2022/06/16,不畏外資棄息 台積電開盤秒填息
2022/06/17,日政府拍板 補助台積電熊本廠資金
2022/06/17,日本政府通過台積電熊本廠補助案 最高4760億日圓
2022/06/17,費半重挫台積電難逃賣壓 摜破500元關卡探一年半低點
2022/06/18,聯準會升息、三星傳停購零件、台積電揭2奈米細節 本周大事回顧
2022/06/20,日政府補助熊本廠稀釋股權？台積電：仍掌握多數股權
2022/06/20,Q1晶圓代工產值連十一季創新高 台積電市占53.6%續稱霸
2022/06/20,台積電續破底失守500元大關 探近一年半新低
2022/06/20,花蓮規模6.0地震 台積電、聯電生產未受影響
2022/06/23,台積電遭狙殺股價再破底 6月以來市值蒸發近2兆元
2022/06/23,京城今年成屋銷售為主 看好台積電對高雄房市帶動效果
2022/06/24,台積電日本3DIC材料研發中心 今落成啟用
2022/06/27,台積電跳空重返500元 市值站回13兆元
2022/06/29,明年產能利用率下滑 美系外資下修台積電目標價至8字頭
2022/06/29,龔明鑫：台積電美國建廠速度 取決於補貼法案通過時程
2022/06/29,搶先台積電 韓媒爆三星6/30開始量產3奈米
2022/06/30,〈台積電ESG〉2030年再生能源採用占比 上調至40%
2022/06/30,〈台積電ESG〉精進永續管理 首發聯合國目標行動報告書
2022/06/30,〈台積電ESG〉去年全球員工薪酬中位數206萬元 較前一年增加25萬元
2022/06/30,〈先進製程爭霸戰〉三星搶先量產3奈米 台積電擁多重優勢霸主地位難撼動
2022/06/30,綠電年初迄今砸近億元買台積電 如今陷入套牢窘境
2022/06/30,外資賣超台積電55.16億元 大買滬深300正2逾萬張
2022/06/30,6/30盤前提醒：疫後解封商機爆發，機票再貴都得買，航空振翅高飛，三星3奈米製程傳量產，威脅台積電地位？
2022/07/01,台積電市值跌破12兆元 本周蒸發8557億元
2022/07/02,〈熱門股〉外資出走連日破底 台積電探近20個月新低價
2022/07/03,〈觀察〉晶片法案遭共和黨大老揚言阻擋 台積電、環球晶美國建廠再添變數
2022/07/03,台積電市值失守4000億美元大關 跌至全球第十三大
2022/07/03,台積電遭蘋果砍單？郭明錤：目前沒有任何跡象
2022/07/04,外資連五賣台積電 累計賣超突破3萬張
2022/07/04,台積電何時護國?#創意、#中砂為先鋒！
2022/07/04,寶山擴建持續溝通 竹科：暫不影響台積電2奈米廠
2022/07/05,台積電供應商示警 半導體材料漲到明年
2022/07/05,7/5盤前提醒：台積電重挫低拖累指數破底、股王將換人做？鴻海營收驚豔，盤勢重點和操作提醒
2022/07/06,大立光法說會強碰台積電 法人關注三大重點
2022/07/06,台積電大將再出走 開放創新平台負責人轉戰英特爾
2022/07/08,高雄吸引半導體人才落地 台積電等4大廠徵才打頭陣
2022/07/08,台積電營收優於財測高標，料Q3展望將成市場焦點
2022/07/08,台積6月營收意外月減 市場將全面聚焦7/14台積電法說
2022/07/08,台積電6月營收1758億元寫次高 Q2首破5000億元創新高
2022/07/10,台積電/大立光法說、國安基金例會 本周大事預告
2022/07/11,7/11盤前提醒：台積電、大立光法說、美CPI本週登場，反彈行情能否延續的關鍵，選股方向是…
2022/07/12,英特爾挖角動作頻頻 台積電再傳高階主管跳槽
2022/07/12,市府駁楠梓產業園區水汙疑慮 台積電高雄廠2024年量產時程不變
2022/07/13,權王台積電繳稅550億元蟬聯冠軍 陽明270億元躍居亞軍
2022/07/13,台積電法說前夕外資認錯回補 連七買寫近10個月最長紀錄
2022/07/13,力拚趕上台積電 三星證券建議三星拆分晶圓代工赴美上市
2022/07/14,〈台積電法說〉財測亮眼上調今年營收展望 ADR早盤逆勢勁揚逾1%
2022/07/14,台積電法說前外資終止連7買 台指期轉空
2022/07/14,〈台積電法說〉Q4營收持續向上 打破市場憂心恐下滑傳言
2022/07/14,〈台積電法說〉上修今年營收展望、半導體庫存修正 一文看懂九大重點
2022/07/14,〈台積電法說〉劉德音：美國新廠持續爭取補助 沒有合資設廠計畫
2022/07/14,〈台積電法說〉魏哲家：半導體庫存修正估延續至明年上半年
2022/07/14,〈台積電法說〉設備交期拉長部分金額遞延 今年資本支出估近400億美元
2022/07/14,〈台積電法說〉Q3營收估季增11% 毛利率上看59.5%續朝6成叩關
2022/07/14,〈台積電法說〉上調今年美元營收成長預估 飛越3成估達34-36%
2022/07/14,〈台積電法說〉Q2毛利率逼近6成 EPS 9.14元再創高 上半年每股賺16.96元
2022/07/14,美CPI飆新高， Fed 7月將升4碼？今天下午還有台積電法說會，利空測試待鈍化，觀盤重點和操作方向
2022/07/15,看好前景買股力挺 台積電8位副總級主管6月持續加碼
2022/07/15,台積電展望優於預期、大立光營運可望回升！台股最壞的情況已過去？
2022/07/15,外資今大賣金控股 買超台積電等晶圓三雄
2022/07/15,〈台股盤後〉台積電、大立光衝鋒指數飆漲112點 周線收紅
2022/07/15,台積電法說消弭雜音 外資按讚平均目標價超過700元
2022/07/15,彭博：台積電打了一劑價值400億美元的抗通膨疫苗
2022/07/15,台積電一個人的武林 一文看懂法說會重點
2022/07/15,〈台股盤中〉台積電領軍半導體族群衝 收復14500點
2022/07/15,7/15盤前提醒：國安基金、台積電穩信心，看大做小，布局Q3新一波認養/作帳行情
2022/07/15,〈台股盤前〉台積電報喜+金管會救市 大盤可望續彈向月線靠攏
2022/07/18,台積電今年第三度發綠債 總金額新台幣139億元
2022/07/18,福斯也找上台積電 合作開發車用晶片
2022/07/18,首季先進製程手機晶片組市占 三星稱霸、台積電占4成
2022/07/18,7/18盤前提醒：國安基金、台積電穩信心，新一波作帳行情啟動，用這個方法找到投信新認養股
2022/07/19,升息+台積電發債降 上半年募資年減超過千億元
2022/07/19,台積電擬再發美元債 穆迪給Aa3評級估今年營收衝破2兆元
2022/07/19,〈台股盤前要聞〉矽晶圓市況降溫、福斯結盟台積電 今日必看財經新聞
2022/07/20,台積電10億美元公司債完成定價
2022/07/21,中芯悄悄出貨7奈米晶片 研調斷言可能抄襲台積電
2022/07/22,中華信評看好未來24個月 台積電仍可維持強健獲利
2022/07/22,三星擬在美蓋11座晶圓廠 重押美國就近搶台積電訂單
2022/07/22,台積電回神 市值重返13兆元大關
2022/07/25,〈聯發科投片英特爾〉英特爾來勢洶洶一舉搶下第三大客戶 台積電警戒
2022/07/25,台積電、聯電傳將赴印度考察 評估設廠可能
2022/07/26,7/26盤前提醒：萬五關卡操作重點？聯發科找Intel下單不利台積電？買台積電不如買受惠股？
2022/07/28,台積電亞利桑那州新廠上梁 2024年如期量產
2022/07/29,〈台積電ESG〉發起營業秘密註冊制度同學會 9家廠商響應
2022/07/29,〈台積電ESG〉強化供應鏈穩定性 打造供應商新建廠安全管理系統
2022/08/01,外資出脫台積電、三檔金融股 續回補新光金
2022/08/01,台積電劉德音：中國若侵台 世界秩序將崩壞
2022/08/01,楠梓產業園區將動土 台積電：高雄廠維持今年動工
2022/08/03,〈焦點股〉台積電股價持穩 晶圓代工族群逆勢走揚
2022/08/04,英特爾訂單遞延放緩3奈米擴產 台積電：按計劃進行
2022/08/04,車廠高層致電急討25片晶圓 台積電魏哲家妙答
2022/08/04,8/4盤前提醒：台積電強拉尾，又見國安基金護盤，政治持續干擾盤勢，操作面如何趨吉避凶？
2022/08/07,台積電7月營收、科技廠法說、稅收統計 本周大事預告
